game_id,date,opponent,location,team_score,opp_score,record
283212168,2008-11-16,Dayton,A,49,52,0-1 (0-0)
283240228,2008-11-19,Clemson,A,40,93,0-2 (0-0)
283270292,2008-11-22,UT Rio Grande Valley,N,75,70,1-2 (0-0)
283282005,2008-11-23,Air Force,A,74,61,2-2 (0-0)
283302747,2008-11-25,UNC Asheville,H,74,69,3-2 (0-0)
283412747,2008-12-06,Appalachian State,H,77,82,3-3 (0-1)
283522747,2008-12-17,Union Ky College,H,82,41,4-3 (0-1)
283550061,2008-12-20,Georgia,A,73,74,4-4 (0-1)
290022426,2009-01-02,Navy,A,70,75,4-5 (0-1)
290052579,2009-01-05,South Carolina,A,61,78,4-6 (0-1)
290080236,2009-01-08,Chattanooga,A,69,66,5-6 (1-1)
290102535,2009-01-10,Samford,A,60,51,6-6 (2-1)
290152747,2009-01-15,Charleston,H,63,65,6-7 (2-2)
290172747,2009-01-17,The Citadel,H,66,63,7-7 (3-2)
290220290,2009-01-22,Georgia Southern,A,53,74,7-8 (3-3)
290242166,2009-01-24,Davidson,A,56,79,7-9 (3-4)
290262747,2009-01-26,Elon,H,74,71,8-9 (4-4)
290292026,2009-01-29,Appalachian State,A,74,68,9-9 (5-4)
290312717,2009-01-31,Western Carolina,A,65,77,9-10 (5-5)
290362747,2009-02-05,Chattanooga,H,77,84,9-11 (5-6)
290382747,2009-02-07,Samford,H,74,61,10-11 (6-6)
290402430,2009-02-09,UNC Greensboro,A,69,57,11-11 (7-6)
290432747,2009-02-12,Davidson,H,61,78,11-12 (7-7)
290452747,2009-02-14,Georgia Southern,H,82,75,12-12 (8-7)
290520231,2009-02-21,Furman,A,85,82,13-12 (9-7)
290542747,2009-02-23,Western Carolina,H,81,66,14-12 (10-7)
290570232,2009-02-26,Charleston,A,84,86,14-13 (10-8)
290592643,2009-02-28,The Citadel,A,62,55,15-13 (11-8)
290612747,2009-03-02,Furman,H,80,55,16-13 (12-8)
290652747,2009-03-06,Elon,H,55,62,16-14 (12-8)
