player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
B. Portis,F,30,8,14,0,2,2,2,5,2,7,1,0,1,1,2,18,TRUE,2013-11-27,Gonzaga,N
A. Harris,F,23,5,12,0,1,7,8,1,3,4,1,2,2,2,2,17,TRUE,2013-11-27,Gonzaga,N
F. Gulley III,G,18,0,2,0,2,2,2,0,1,1,3,0,0,0,2,2,TRUE,2013-11-27,Gonzaga,N
A. Bell,G,28,2,10,2,9,0,0,1,2,3,1,1,0,1,4,6,TRUE,2013-11-27,Gonzaga,N
M. Qualls,G,28,5,11,2,4,1,2,2,3,5,2,0,0,1,1,13,TRUE,2013-11-27,Gonzaga,N
M. Kingsley,F,10,4,5,0,0,1,2,4,3,7,1,0,1,0,3,9,FALSE,2013-11-27,Gonzaga,N
J. Williams,F,13,1,6,0,1,0,0,2,2,4,0,1,1,1,0,2,FALSE,2013-11-27,Gonzaga,N
C. Clarke,F,16,5,8,0,0,1,1,2,0,2,1,1,0,0,3,11,FALSE,2013-11-27,Gonzaga,N
R. Madden,G,13,1,4,0,2,1,2,1,3,4,3,0,0,2,2,3,FALSE,2013-11-27,Gonzaga,N
M. Wade,G,3,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,FALSE,2013-11-27,Gonzaga,N
K. Haydar,G,18,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,FALSE,2013-11-27,Gonzaga,N
TEAM,NA,NA,31,72,4,21,15,19,19,21,40,14,6,5,9,22,81,FALSE,2013-11-27,Gonzaga,N
