number,name,position,height,weight,class,hometown
0,Kendall Smith,G,"6' 3""",190 lbs,JR,"Antioch, CA"
1,Micheal Warren,G,"6' 5""",180 lbs,FR,"Washington, DC"
2,Landon Drew,G,"6' 1""",182 lbs,SR,"Los Angeles, CA"
3,Darin Johnson,G,"6' 5""",191 lbs,JR,"Sacramento, CA"
4,Tavrion Dawson,F,"6' 8""",202 lbs,FR,"Long Beach, CA"
5,Zacarry Douglas,F,"6' 8""",205 lbs,SO,"Landover, MD"
10,Jason Richardson,G,"6' 2""",210 lbs,FR,"Gardena, CA"
11,Tre Hale-Edmerson,F/C,"6' 9""",211 lbs,SR,"Sheridon, OR"
12,Olalekan Ajayi,F/C,"6' 11""",245 lbs,SR,"Lagos, Nigeria"
13,Kelton Conway,G,"5' 11""",176 lbs,FR,"Woodland Hills, CA"
14,Aaron Parks,G,"6' 3""",210 lbs,JR,"Baltimore, MD"
22,Mehran Nazarian,G,"6' 3""",185 lbs,FR,"Hawthorne, CA"
23,Jerron Wilbut,G,"6' 3""",180 lbs,SO,"Chicago, IL"
24,Reggie Theus Jr.,F,"6' 6""",217 lbs,JR,"Los Angeles, CA"
25,Rakim Lubin,F,"6' 8""",257 lbs,SO,"Miami, FL"
45,Dylan Johns,C,"6' 11""",240 lbs,JR,"Ipswich, England"
54,Blair Orr,C,"6' 8""",252 lbs,SO,"Camarillo, CA"
55,Beau Brown,C,"7' 0""",260 lbs,JR,"Encino, CA"
