number,name,position,height,weight,class,hometown
1,Travis Fuller,F,"6' 9""",215 lbs,FR,"Encinitas, CA"
2,Justin Massey,G,"6' 3""",190 lbs,SO,"Cooper City, FL"
3,Steven Spieth,G,"6' 6""",200 lbs,JR,"Dallas, TX"
4,Obi Okolie,G,"6' 5""",165 lbs,FR,"Ajax, ON"
5,Tavon Blackmon,G,"6' 0""",180 lbs,JR,"Upper Marlboro, MD"
10,Chris Sullivan,G,"6' 3""",170 lbs,FR,"Wilmette, IL"
11,Joe Sharkey,G,"6' 2""",190 lbs,SR,"Norwood, MA"
12,JR Hobbie,G,"6' 4""",190 lbs,JR,"Spring Lake, NJ"
13,Patrick Triplett,G,"6' 4""",220 lbs,SO,"St. Louis, MO"
15,Tyler Williams,G,"6' 1""",190 lbs,SO,"West Chester, OH"
20,Aram Martin,F,"6' 10""",200 lbs,JR,"San Antonio, TX"
21,Cedric Kuakumensah,F,"6' 9""",245 lbs,SR,"Worcester, MA"
22,Corey Daugherty,G,"6' 1""",165 lbs,FR,"Barrington, RI"
23,Blake Wilkinson,F,"6' 7""",235 lbs,JR,"Bountiful, UT"
24,Kyle Haber,G,"6' 6""",190 lbs,SO,"Dubuque, IA"
25,Jason Massey,G,"6' 4""",205 lbs,SO,"Cooper City, FL"
30,Miki Ljuboja,F,"6' 8""",225 lbs,SO,"North Riverside, IL"
