number,name,position,height,weight,class,hometown
0,Malik Ellison,G,"6' 6""",205 lbs,FR,"Voorhees, NJ"
1,Amar Alibegovic,F,"6' 9""",235 lbs,SO,"Rome, Italy"
2,Christian Jones,F,"6' 7""",230 lbs,JR,"Arlington, TX"
3,Marcus LoVett,G,"6' 0""",180 lbs,FR,"Fort Wayne, IN"
4,Federico Mussini,G,"6' 1""",160 lbs,FR,"Reggio Emilia, Italy"
5,Durand Johnson,G/F,"6' 6""",210 lbs,SR,"Baltimore, MD"
10,Felix Balamou,G,"6' 4""",205 lbs,SR,"Conakry, Guinea"
11,Tariq Owens,F,"6' 10""",185 lbs,SO,"Odenton, MD"
12,Elijah Holifield,G,"6' 2""",180 lbs,FR,"Atlanta, GA"
14,Kassoum Yakwe,F,"6' 7""",205 lbs,FR,"Bamako, Mali"
23,Abdul Dial,G,"6' 3""",195 lbs,FR,"West Palm Beach, FL"
24,Ron Mvouika,G/F,"6' 6""",210 lbs,SR,"Paris, France"
35,Yankuba Sima,C,"6' 11""",215 lbs,FR,"Girona, Spain"
45,Darien Williams,F,"6' 8""",225 lbs,JR,"San Francisco, CA"
