number,name,position,height,weight,class,hometown
0,Nick Banyard,F,"6' 8""",225 lbs,JR,"Flower Mound, TX"
1,Paris Lee,G,"6' 0""",185 lbs,JR,"Maywood, IL"
2,Quintin Brewer,F,"6' 8""",215 lbs,SR,"Atlanta, GA"
3,Keyshawn Evans,G,"6' 0""",170 lbs,FR,"Plantation, FL"
4,Daouda Ndiaye,C,"7' 0""",210 lbs,FR,"Dakar, Senegal"
5,Matt Hein,G,"6' 3""",185 lbs,FR,"Windermere, FL"
11,MiKyle McIntosh,F,"6' 7""",234 lbs,SO,"Pickering, ON"
12,Tony Wills,G,"6' 4""",185 lbs,JR,"Indianapolis, IN"
15,Justin McCloud,G,"6' 4""",198 lbs,SR,"Bottineau, ND"
22,Elvis Harvey,F,"6' 8""",210 lbs,FR,"South Bay, FL"
23,Deontae Hawkins,F,"6' 8""",219 lbs,SO,"Dayton, OH"
31,Javaka Thompson,G,"6' 4""",191 lbs,JR,"Chicago, IL"
35,Roland Griffin,F,"6' 7""",210 lbs,FR,"Aurora, IL"
44,DeVaughn Akoon-Purcell,G,"6' 5""",200 lbs,SR,"Orlando, FL"
