number,name,position,height,weight,class,hometown
1,Malik Maitland,G,"5' 11""",170 lbs,FR,"Daytona Beach, FL"
3,Corban Collins,G,"6' 3""",190 lbs,JR,"High Point, NC"
4,Ty'Quan Bitting,F/C,"6' 9""",220 lbs,JR,"Winston Salem, NC"
5,Miguel Dicent,G,"6' 3""",155 lbs,SO,"Santo Domingo, Dominican Republic"
10,Anthony Elechi,F/C,"6' 8""",235 lbs,SR,"Elmont, NY"
11,Keion Alexander,F/C,"6' 9""",210 lbs,JR,"Brooklyn, NY"
13,Lamontray Harris,F,"6' 7""",210 lbs,FR,"Louisville, KY"
14,Jared Ravenscraft,G,"6' 2""",210 lbs,SR,"Morehead, KY"
15,DeJuan Marrero,F,"6' 6""",230 lbs,JR,"Gary, IN"
21,Wes Noble,F,"6' 5""",190 lbs,FR,"Jackson, KY"
22,Xavier Moon,G,"6' 2""",190 lbs,JR,"Goodwater, AL"
23,Treshaad Williams,F,"6' 5""",235 lbs,JR,"Nashville, GA"
25,Ronnye Beamon,F,"6' 5""",195 lbs,JR,"Calumet City, IL"
31,Lyonell Gaines,F,"6' 6""",220 lbs,SR,"Louisville, KY"
32,Brent Arrington,G,"6' 3""",190 lbs,SR,"Baltimore, MD"
