number,name,position,height,weight,class,hometown
2,Alec Wnuk,F,"6' 6""",200 lbs,SO,"Cary, NC"
3,Trae Bryant,G,"6' 1""",180 lbs,FR,"Wilmington, NC"
4,Jack Costigan,G,"6' 3""",180 lbs,FR,"Cary, NC"
10,Kevin Vannatta,G,"6' 2""",180 lbs,SO,"Columbus, OH"
11,Isaiah White,G,"6' 5""",180 lbs,FR,"Ellicott City, MD"
12,Raekwon Miller,G,"6' 3""",160 lbs,SO,"Marion, NC"
13,David Robertson,G,"6' 3""",195 lbs,JR,"Cary, NC"
14,Ahmad Thomas,G,"6' 3""",205 lbs,SO,"Danville, VA"
21,Giacomo Zilli,F,"6' 9""",255 lbs,JR,"Udine, Italy"
22,Dwayne Sutton,G,"6' 5""",195 lbs,FR,"Louisville, KY"
24,Dylan Smith,G,"6' 5""",170 lbs,FR,"Mobile, AL"
25,Jacob Casper,G,"6' 3""",190 lbs,JR,"Asheville, NC"
31,Sam Hughes,F,"6' 4""",210 lbs,SR,"Battleboro, NC"
32,Will Weeks,F,"6' 6""",220 lbs,JR,"Charlotte, NC"
41,John Cannon,C,"6' 10""",240 lbs,SR,"Burnsville, NC"
