number,name,position,height,weight,class,hometown
0,Ahmad Wagner,F,"6' 7""",225 lbs,FR,"Yellow Springs, OH"
1,Dale Jones,F,"6' 7""",220 lbs,JR,"Waterloo, IA"
2,Andrew Fleming,G,"6' 5""",206 lbs,FR,"Nashville, TN"
3,Michael Soukup,G,"6' 4""",165 lbs,JR,"Danville, IA"
4,Isaiah Moss,G,"6' 5""",200 lbs,FR,"Chicago, IL"
5,Anthony Clemmons,G,"6' 2""",200 lbs,SR,"Lansing, MI"
10,Mike Gesell,G,"6' 2""",190 lbs,SR,"South Sioux City, NE"
11,Christian Williams,G,"6' 6""",200 lbs,FR,"Decatur, IL"
13,Steven Soukup,G,"6' 4""",175 lbs,JR,"Danville, IA"
14,Peter Jok,G,"6' 6""",205 lbs,JR,"West Des Moines, IA"
20,Jarrod Uthoff,F,"6' 9""",221 lbs,SR,"Cedar Rapids, IA"
23,Okey Ukah,F,"6' 7""",218 lbs,SR,"Iowa City, IA"
24,Brady Ellingson,G,"6' 4""",190 lbs,FR,"Sussex, WI"
25,Dom Uhl,F,"6' 9""",215 lbs,SO,"Frankfurt, Germany"
30,Brandon Hutton,F,"6' 5""",218 lbs,FR,"Chicago, IL"
34,Adam Woodbury,C,"7' 1""",250 lbs,SR,"Sioux City, IA"
51,Nicholas Baer,F,"6' 7""",200 lbs,FR,"Bettendorf, IA"
