number,name,position,height,weight,class,hometown
0,Trahson Burrell,G/F,"6' 7""",187 lbs,SR,"Albany, NY"
1,Dedric Lawson,G/F,"6' 9""",228 lbs,FR,"Memphis, TN"
2,Shaq Goodwin,F,"6' 9""",229 lbs,SR,"Atlanta, GA"
3,Avery Woodson,G,"6' 2""",189 lbs,JR,"Waynesboro, MS"
4,Dante Scott,G,"6' 4""",210 lbs,FR,"Miami, FL"
5,Markel Crawford,G,"6' 5""",205 lbs,SO,"Memphis, TN"
10,Jeremiah Martin,G,"6' 2""",179 lbs,FR,"Memphis, TN"
11,Chris Hawkins,F,"6' 6""",230 lbs,SR,"Sun Prairie, WI"
11,Randall Broddie,G,"6' 3""",170 lbs,FR,"Oxon Hill, MD"
12,Craig Randall,G,"6' 4""",173 lbs,FR,"Youngstown, OH"
14,K.J. Lawson,G/F,"6' 7""",204 lbs,FR,"Memphis, TN"
15,Kedren Johnson,G,"6' 4""",210 lbs,SR,"Lewisburg, TN"
20,Ricky Tarrant Jr.,G,"6' 2""",184 lbs,SR,"Pleasant Grove, AL"
23,Sam Craft,G,"6' 0""",210 lbs,JR,"Memphis, TN"
23,Raquan Mitchell,G,"6' 3""",178 lbs,FR,"Miami, FL"
30,Nick Marshall,F,"6' 11""",248 lbs,FR,"Lexington, TN"
32,Caleb Wallingford,G/F,"6' 5""",214 lbs,SR,"Elkhorn, NE"
42,Jake McDowell,G/F,"6' 5""",210 lbs,JR,"Memphis, TN"
