number,name,position,height,weight,class,hometown
1,Elijah Pughsley,G,"6' 1""",175 lbs,FR,"Lima, OH"
2,Mike Brown,G,"6' 3""",175 lbs,SR,"Charlotte, NC"
3,Rhett Harrelson,G,"5' 10""",170 lbs,SR,"Enterprise, AL"
4,Torrion Brummitt,F,"6' 7""",240 lbs,SR,"Columbus, GA"
5,Devin Peterson,G,"6' 1""",170 lbs,SO,"Milton, GA"
11,Haboubacar Mutombo,G,"6' 5""",190 lbs,SO,"Pickering, ON"
12,Marc Gosselin,F,"6' 7""",195 lbs,FR,"Lyon, France"
13,Deriece Parks,G,"6' 5""",155 lbs,JR,"Charlotte, NC"
21,Kyle Rhoades,F,"6' 6""",190 lbs,JR,"Lumberton, NC"
22,Jesse Deloach,F,"6' 7""",225 lbs,FR,"Grayson, GA"
23,Justin Browning,F,"6' 4""",175 lbs,SR,"Sylacauga, AL"
24,Ashley Williams,F,"6' 5""",170 lbs,SO,"Morehead City, NC"
31,Aaron Williams,G,"6' 3""",190 lbs,SO,"Morehead City, NC"
32,Devonte Fuller,G,"6' 1""",175 lbs,FR,"Hickory, NC"
41,Charlendez Brooks,F,"6' 9""",250 lbs,SO,"Duncan, SC"
