number,name,position,height,weight,class,hometown
0,Brandon Hatton,G,"6' 3""",206 lbs,SO,"Independence, KY"
2,Trae Bell-Haynes,G,"6' 2""",170 lbs,SO,"Toronto, ON"
4,David Urso,G,"6' 2""",195 lbs,SO,"Pittsburgh, PA"
5,Dylan Sinnickson,F,"6' 5""",195 lbs,SR,"Sands Point, NY"
11,Josh Hearlihy,G/F,"6' 8""",213 lbs,JR,"Los Angeles, CA"
12,Darren Payen,F,"6' 8""",217 lbs,JR,"Milford, CT"
14,Cam Ward,G,"6' 2""",155 lbs,SO,"Marshall, WI"
20,Ernie Duncan,G,"6' 3""",192 lbs,FR,"Evansville, IN"
21,Everett Duncan,G,"6' 6""",165 lbs,FR,"Evansville, IN"
24,Dre Wills,G,"6' 1""",177 lbs,JR,"Indianapolis, IN"
25,Payton Henson,F,"6' 8""",215 lbs,JR,"Siloam Springs, AR"
25,Drew Urquhart,F,"6' 8""",219 lbs,SO,"Vancouver, BC"
32,Ethan O'Day,F,"6' 9""",201 lbs,SR,"Mansfield, CT"
34,Kurt Steidl,F,"6' 6""",181 lbs,JR,"Ridgefield, CT"
44,Nate Rohrer,F,"6' 7""",205 lbs,SO,"Underhill, VT"
