number,name,position,height,weight,class,hometown
1,Demetrius McReynolds,G,"6' 2""",210 lbs,JR,"Louisville, KY"
2,Cornell Johnston,G,"5' 7""",150 lbs,SO,"St. Louis, MO"
3,Casey Teson,G,"6' 2""",190 lbs,FR,"St. Charles, MO"
5,A.J. Riley,G,"6' 4""",225 lbs,JR,"Peoria, IL"
10,Luke Norman,G,"6' 1""",185 lbs,SR,"Freeport, IL"
11,Anthony Johnson,G,"6' 4""",200 lbs,JR,"Oblong, IL"
12,Marshawn Blackmon,G/F,"6' 5""",200 lbs,FR,"St. Peters, MO"
15,Trae Anderson,G/F,"6' 5""",235 lbs,SR,"St. Louis, MO"
24,Joe Kuligoski,F,"6' 6""",220 lbs,JR,"Orland Park, IL"
30,Aleksa Novakovic,G/F,"6' 7""",225 lbs,FR,"Belgrade, Serbia"
32,Patrick Muldoon,F,"6' 7""",215 lbs,FR,"Basehor, KS"
33,Luke Piotrowski,F,"6' 11""",250 lbs,SR,"Port Republic, NJ"
40,Lucas Jones,F,"6' 8""",205 lbs,FR,"Prairie Village, KS"
54,Justin Earls,F,"6' 7""",220 lbs,SO,"Chicago, IL"
55,Aboubacar Diallo,F,"6' 9""",200 lbs,FR,"Abidjan, Ivory Coast"
