number,name,position,height,weight,class,hometown
0,Devaugntah Williams,G,"6' 4""",205 lbs,SR,"Canton, OH"
1,Isaiah Manderson,C,"6' 10""",255 lbs,SO,"Bronx, NY"
2,Devon Thomas,G,"6' 0""",170 lbs,JR,"Silver Spring, MD"
3,C.J. Williamson,G,"6' 6""",200 lbs,FR,"Orlando, FL"
4,Donovan Ham,G,"6' 2""",200 lbs,FR,"Atlanta, GA"
5,Justin Gray,F,"6' 6""",210 lbs,SO,"Tampa, FL"
11,Zach Smith,F,"6' 8""",215 lbs,SO,"Plano, TX"
12,Keenan Evans,G,"6' 3""",180 lbs,SO,"Richardson, TX"
15,Aaron Ross,F,"6' 8""",225 lbs,JR,"North Little Rock, AR"
20,Toddrick Gotcher,G,"6' 4""",205 lbs,SR,"Garland, TX"
21,Rokas Ulvydas,F,"6' 11""",235 lbs,SO,"Kaunas, Lithuania"
22,Jordan Jackson,G,"6' 3""",180 lbs,FR,"Houston, TX"
30,Andrew Sorrells,G,"6' 3""",170 lbs,FR,"North Richland Hills, TX"
32,Norense Odiase,C,"6' 9""",260 lbs,SO,"Fort Worth, TX"
34,Matthew Temple,F,"6' 10""",235 lbs,JR,"Wichita Falls, TX"
