number,name,position,height,weight,class,hometown
0,Alex Martin,G/F,"6' 6""",185 lbs,FR,"Overland Park, KS"
1,Austin Luke,G,"6' 3""",200 lbs,SO,"Rowlett, TX"
2,Nick Smith,F,"6' 8""",220 lbs,JR,"Bentonville, AR"
3,Dylan Windler,G/F,"6' 7""",185 lbs,FR,"Indianapolis, IN"
5,Jeff Laidig,G/F,"6' 4""",210 lbs,SR,"Mishawaka, IN"
11,Sam Landrith,F,"6' 4""",205 lbs,FR,"Hendersonville, TN"
20,Taylor Barnette,G,"6' 3""",185 lbs,JR,"Lexington, KY"
21,Burton Sampson,G,"6' 4""",195 lbs,SO,"Knoxville, TN"
23,Craig Bradshaw,G,"6' 3""",210 lbs,SR,"Ridgetop, TN"
24,Michael Benkert,G,"6' 4""",195 lbs,FR,"Greenwood, IN"
25,Mack Mercer,F,"6' 9""",225 lbs,SO,"Plymouth, IN"
30,Kevin McClain,G,"6' 2""",180 lbs,FR,"Jasper, FL"
31,Josh Lester,F,"6' 6""",225 lbs,SO,"Antioch, TN"
32,Amanze Egekeze,F,"6' 8""",220 lbs,SO,"Lake in the Hills, IL"
35,Evan Bradds,F,"6' 7""",205 lbs,JR,"Jamestown, OH"
41,Tyler Hadden,C,"6' 10""",240 lbs,SO,"Cincinnati, OH"
50,Seth Adelsperger,C,"6' 11""",215 lbs,FR,"Peru, IN"
