number,name,position,height,weight,class,hometown
0,Deng Riak,F,"6' 10""",225 lbs,FR,"Melbourne, Australia"
1,Grant Bryant,F,"6' 7""",200 lbs,SO,"Kennesaw, GA"
2,Caleb White,G/F,"6' 7""",205 lbs,JR,"Buckingham, VA"
3,Charles Foster,G,"6' 0""",160 lbs,JR,"Louisville, KY"
4,Prince Williams,G,"6' 5""",200 lbs,SR,"Raleigh, NC"
5,Lance Tejada,G,"6' 2""",190 lbs,SO,"Pompano Beach, FL"
10,Clarence Williams,F,"6' 8""",195 lbs,JR,"Tallahassee, FL"
13,Michel-Ofik Nzege,F,"6' 8""",220 lbs,JR,"Geneva, Switzerland"
15,Kentrell Barkley,G/F,"6' 5""",205 lbs,FR,"Durham, NC"
21,B.J. Tyson,G,"6' 3""",180 lbs,SO,"Wadesboro, NC"
24,Drew Bost,G,"5' 10""",175 lbs,SR,"Raleigh, NC"
31,Peyton Robbins,G,"6' 3""",210 lbs,SR,"Raleigh, NC"
32,Justice Obasohan,F,"6' 5""",200 lbs,FR,"Wallace, NC"
34,Michael Zangari,F,"6' 9""",240 lbs,SR,"Etters, PA"
41,Marshall Guilmette,F,"6' 11""",250 lbs,JR,"Kennesaw, GA"
44,Kanu Aja,F,"6' 9""",255 lbs,SR,"Baltimore, MD"
