number,name,position,height,weight,class,hometown
1,Isaiah Still,G,"6' 6""",190 lbs,FR,"Rahway, NJ"
2,Steven Whitley,G,"6' 4""",210 lbs,FR,"Norfolk, VA"
3,Kavon Stewart,G,"6' 0""",190 lbs,JR,"Paterson, NJ"
4,Anthony Pugh,G,"5' 8""",150 lbs,FR,"Canfield, OH"
5,Elijah Minnie,F,"6' 9""",210 lbs,SO,"Monessen, PA"
10,Jordan Lester,G,"6' 2""",195 lbs,FR,"Sammamish, WA"
11,Rodney Pryor,G,"6' 5""",210 lbs,SR,"Evanston, IL"
12,Nate Johnson,G,"5' 11""",170 lbs,FR,"Linden, NJ"
13,Seth Rouse,F,"6' 3""",205 lbs,FR,NA
15,Joe Hugley,F,"6' 7""",210 lbs,FR,"Gaithersburg, MD"
20,Billy Giles,F,"6' 7""",200 lbs,JR,"Richmond, VA"
23,Matty McConnell,G,"6' 2""",195 lbs,FR,"Oakdale, PA"
24,Aaron Tate,F,"6' 5""",230 lbs,SR,"New Bern, NC"
25,Conrad Stephens,F,"6' 4""",210 lbs,JR,"Columbus, OH"
33,Andre Frederick,F,"6' 8""",220 lbs,SO,"Detroit, MI"
45,Stephan Bennett,F/C,"6' 9""",215 lbs,SR,"Lake Station, IN"
