number,name,position,height,weight,class,hometown
0,Karon Waller,G,"6' 4""",210 lbs,SR,"Camden, NJ"
1,Marlon Beck,G,"5' 11""",175 lbs,JR,"Bowie, MD"
4,Timmy Rose,G,"6' 1""",170 lbs,FR,"Scranton, PA"
10,Yosef Yacob,G,"6' 0""",175 lbs,JR,"Chester, PA"
11,Romello Walker,G,"6' 6""",190 lbs,SO,"Fort Lauderdale, FL"
12,John Rinaldi,G,"6' 2""",190 lbs,JR,"Dunmore, PA"
14,Jordan McRae,F,"6' 6""",190 lbs,SO,"Dix Hills, NY"
15,Bobby Ahearn,F,"6' 6""",225 lbs,SO,"Marshfield, MA"
22,Everson Davis,G,"6' 3""",185 lbs,FR,St. Kitts
25,Justin McFadden,G/F,"6' 5""",200 lbs,SO,"Philadelphia, PA"
30,John Schurman,G/F,"6' 6""",200 lbs,SO,"Syracuse, NY"
32,Thomas Bruce,F,"6' 9""",200 lbs,FR,"Washington, DC"
41,Dusan Perovic,F/C,"6' 9""",230 lbs,SO,"Podgorico, Montenegro"
42,Willie Rodriguez,F,"6' 6""",220 lbs,SO,"Orlando, FL"
