number,name,position,height,weight,class,hometown
0,Chris Barton,G,"6' 3""",180 lbs,FR,"Pontiac, MI"
1,Cameron Fowler,G,"6' 0""",165 lbs,JR,"Detroit, MI"
2,Emile Blackman,G,"6' 4""",195 lbs,JR,"Dix Hills, NY"
4,Romero Collier,G,"6' 1""",190 lbs,FR,"Syracuse, NY"
5,Kevin Larkin,G,"6' 5""",180 lbs,SO,"Lincoln, DE"
10,Kahlil Dukes,G,"6' 0""",170 lbs,JR,"Hartford, CT"
11,Marvin Prochet,F,"6' 7""",195 lbs,FR,"Brooklyn, NY"
12,Karonn Davis,G,"6' 2""",185 lbs,SO,"Philadelphia, PA"
13,Matt Scott,G,"6' 4""",170 lbs,SO,"Brooklyn, NY"
20,Maurice Taylor Jr.,F,"6' 6""",205 lbs,JR,"Cambridge, MA"
21,Justin Satchell,F,"6' 8""",225 lbs,JR,"Miramar, FL"
24,David Varoli,G,"6' 0""",175 lbs,JR,"Katonah, NY"
30,Ali Tew,F,"6' 9""",215 lbs,SO,"Paris, France"
31,Thomas Fleming,G,"6' 4""",195 lbs,JR,"Dobbs Ferry, NY"
32,Dominic Robb,F,"6' 8""",215 lbs,FR,"Pittsburgh, PA"
