number,name,position,height,weight,class,hometown
1,Josue Salaam,G,"6' 4""",210 lbs,JR,"San Francisco, CA"
2,Diamante Lewis,G,"6' 3""",195 lbs,JR,"Ocala, FL"
3,LaRon Smith,F,"6' 8""",215 lbs,JR,"Palm Bay, FL"
5,Denzel Dulin,G,"6' 4""",200 lbs,SR,"Queens, NY"
10,Jordan Potts,G,"5' 10""",185 lbs,JR,"Columbus, OH"
11,Marquel Ingram,G,"6' 2""",200 lbs,FR,"Detroit, MI"
12,Quinton Forrest,G,"6' 5""",210 lbs,FR,"Windermere, FL"
15,Randy Holmes,F,"6' 5""",200 lbs,JR,"St. Louis, MO"
21,Jackie Saucer,G,"5' 11""",140 lbs,FR,"Los Angeles, CA"
22,Ricky Johnson,G,"5' 9""",160 lbs,SR,"Akron, OH"
23,Mario Moody,F,"6' 7""",215 lbs,SR,"East Orange, NJ"
32,Ulmer Manzie,F,"6' 7""",235 lbs,FR,"Columbus, OH"
42,Gus Navickas,F,"6' 6""",225 lbs,FR,"Vilnius, Lithuania"
