number,name,position,height,weight,class,hometown
0,Max Bielfeldt,F,"6' 8""",240 lbs,SR,"Peoria, IL"
1,James Blackmon Jr.,G,"6' 4""",195 lbs,SO,"Fort Wayne, IN"
2,Nick Zeisloft,G,"6' 4""",210 lbs,SR,"La Grange, IL"
3,O.G. Anunoby,F,"6' 8""",215 lbs,FR,"Jefferson City, MO"
4,Robert Johnson,G,"6' 3""",195 lbs,SO,"Richmond, VA"
5,Troy Williams,F,"6' 7""",215 lbs,JR,"Hampton, VA"
10,Ryan Burton,F,"6' 7""",215 lbs,SR,"Bedford, IN"
11,Yogi Ferrell,G,"6' 0""",180 lbs,SR,"Indianapolis, IN"
13,Juwan Morgan,F,"6' 7""",205 lbs,FR,"Waynesville, MO"
15,Harrison Niego,G,"6' 2""",185 lbs,FR,"Western Springs, IL"
20,Jordan Fuchs,F,"6' 6""",232 lbs,SO,"Queens, NY"
22,Quentin Taylor,G,"6' 2""",180 lbs,FR,"Indianapolis, IN"
23,Josh Newkirk,G,"6' 1""",185 lbs,JR,"Raleigh, NC"
24,Jackson Tharp,F,"6' 4""",205 lbs,SR,"Zionsville, IN"
25,Emmitt Holt,F,"6' 7""",225 lbs,SO,"Webster, NY"
30,Collin Hartman,F,"6' 7""",215 lbs,JR,"Indianapolis, IN"
31,Thomas Bryant,C,"6' 10""",245 lbs,FR,"Rochester, NY"
35,Tim Priller,F,"6' 9""",225 lbs,SO,"North Richland Hills, TX"
