number,name,position,height,weight,class,hometown
0,DelFincko Bogan,G,"5' 9""",194 lbs,FR,"Charleston, MO"
1,Greg Tucker,G,"6' 2""",195 lbs,JR,"Charleston, MO"
2,JaQuail Townser,G,"6' 3""",195 lbs,SR,"Alton, IL"
3,Cam Biedscheid,G/F,"6' 7""",198 lbs,JR,"St. Louis, MO"
4,Deitrich Cole,F/C,"6' 9""",210 lbs,SO,"Detroit, MI"
5,Des Curry,G,"6' 0""",180 lbs,JR,"Jacksonville, AL"
10,Nathan Laing,G,"6' 0""",165 lbs,SO,"Lillington, NC"
13,Jared Hamilton,G/F,"6' 4""",190 lbs,FR,"Charlotte, NC"
14,Ed Jones,F,"6' 7""",188 lbs,FR,"Atlanta, GA"
15,Erik Durham,G,"6' 4""",190 lbs,JR,"Springfield, MO"
21,Malcolm Drumwright,G,"6' 2""",165 lbs,SO,"Rancho Cucamonga, CA"
24,Ousmane Ba,C,"6' 11""",227 lbs,JR,"Kinshasa, Congo"
31,Christian Cunningham,F,"6' 6""",200 lbs,FR,"Albuquerque, NM"
32,Jeremy Watson,F,"6' 7""",205 lbs,SR,"Birmingham, AL"
33,Andre Statam,G/F,"6' 6""",227 lbs,FR,"Cape Girardeau, MO"
