number,name,position,height,weight,class,hometown
2,Randy Onwuasor,G,"6' 3""",210 lbs,JR,"Inglewood, CA"
3,Travon Langston,G,"6' 3""",195 lbs,SR,"Las Vegas, NV"
4,Trey Kennedy,G,"6' 3""",195 lbs,JR,"Las Vegas, NV"
5,John Marshall,G,"6' 1""",180 lbs,JR,"Phoenix, AZ"
10,Adonis Saltes,G,"6' 2""",180 lbs,FR,"Pine Ridge, SD"
11,Will Joyce,F,"6' 5""",205 lbs,JR,"Newark, NJ"
12,Daniel Melifonwu,F,"6' 9""",220 lbs,FR,"San Diego, CA"
13,Race Parsons,G,"6' 4""",185 lbs,JR,"Monroe, UT"
14,James McGee,G,"6' 2""",180 lbs,SO,"San Clemente, CA"
15,Juwan Major,G,"6' 4""",180 lbs,JR,"Las Vegas, NV"
24,Paris Davis,G/F,"6' 3""",220 lbs,JR,"Oakland, CA"
25,Christian Thompson,G/F,"6' 7""",180 lbs,SR,"Phoenix, AZ"
32,Casey Oliverson,F,"6' 8""",225 lbs,SR,"Logan, UT"
33,Matthew Johnson,G,"6' 4""",185 lbs,FR,"Las Vegas, NV"
35,A.J. Hess,G/F,"6' 6""",210 lbs,SR,"Phoenix, AZ"
44,Joel Swallow,G/F,"6' 9""",220 lbs,FR,"Howell, UT"
