number,name,position,height,weight,class,hometown
0,Isaiah Pineiro,F,"6' 6""",190 lbs,SO,"Auburn, CA"
1,Zach Gengler,G,"6' 2""",180 lbs,JR,"Silverton, OR"
2,Collin Spickerman,C,"6' 8""",220 lbs,SR,"Portland, OR"
3,Armani Collins,G,"6' 5""",190 lbs,FR,"San Francisco, CA"
5,Cameron Forte,F,"6' 7""",220 lbs,SR,"Tempe, AZ"
10,Daniel Davydov,G,"6' 0""",175 lbs,FR,"Bellevue, WA"
11,Calaen Robinson,G,"6' 2""",190 lbs,JR,"Tempe, AZ"
12,Bryce White,G,"6' 5""",200 lbs,JR,"Portland, OR"
13,De'Sean Parsons,G/F,"6' 7""",195 lbs,JR,"Sacramento, CA"
14,Evan Garrison,G,"5' 10""",170 lbs,JR,"Tigard, OR"
15,Braxton Tucker,F,"6' 6""",220 lbs,JR,"Tacoma, WA"
20,Donivine Stewart,G,"6' 0""",195 lbs,SR,"Peoria, IL"
21,Namdi Okonkwo,C,"7' 0""",210 lbs,JR,"Dallas, TX"
23,Khari Holloway,G,"6' 2""",185 lbs,JR,"Jackson, MS"
30,Austin Bryant,F,"6' 6""",190 lbs,FR,"Murrieta, CA"
34,Montie Leunen,F,"6' 4""",190 lbs,JR,"Portland, OR"
