number,name,position,height,weight,class,hometown
0,Aaron Robinson,G,"6' 6""",205 lbs,FR,"Takoma Park, MD"
1,Donovan Smith,F,"6' 9""",245 lbs,JR,"Chicago, IL"
3,Dimitri Floras,G,"6' 1""",180 lbs,SO,"Nashua, NH"
4,Giovanni McLean,G,"6' 1""",195 lbs,SR,"Bronx, NY"
5,Ayron Hutton,G,"6' 3""",185 lbs,SO,"Virginia Beach, VA"
10,Jemaa Yuori,G,"6' 3""",190 lbs,SO,"Accra, Ghana"
11,Alain Chigha,F,"6' 8""",207 lbs,SO,"Yaounde, Cameroon"
13,Chaise Daniels,F,"6' 9""",240 lbs,SO,"Meriden, CT"
14,Andrew Robinson,G,"6' 6""",210 lbs,FR,"Takoma Park, MD"
22,Samuel Dingba,F,"6' 6""",200 lbs,SO,"Yaounde, Cameroon"
23,Daniel Harris,G,"6' 4""",190 lbs,JR,"Odessa, FL"
24,Will Simonton,C,"6' 10""",235 lbs,SR,"Vienna, VA"
30,"James Ford, Jr.",G,"6' 4""",203 lbs,SR,"Hopewell, VA"
33,Greg Tarca,G,"6' 4""",195 lbs,SO,"Montgomery, NJ"
34,Abdulai Bundu,F,"6' 6""",210 lbs,FR,"Upper Marlboro, MD"
