number,name,position,height,weight,class,hometown
0,Rickey McGill,G,"6' 1""",165 lbs,FR,"Spring Valley, NY"
1,Isaiah Williams,G,"6' 7""",190 lbs,SR,"Newark, NJ"
2,Kelvin Amayo,G,"6' 4""",220 lbs,SR,"Newark, NJ"
3,Ibn Muhammad,G,"5' 9""",155 lbs,SR,"Laurel, MD"
4,Schadrac Casimir,G,"5' 10""",155 lbs,SO,"Stamford, CT"
5,Dashawn Richmond,G,"6' 3""",200 lbs,SR,"Staten Island, NY"
5,A.J. English,G,"6' 4""",190 lbs,SR,"Wilmington, DE"
13,Jahaad Proctor,G,"6' 3""",175 lbs,FR,"Harrisburg, PA"
15,Deyshonee Much,G,"6' 5""",170 lbs,SO,"Rochester, NY"
22,Taylor Bessick,F,"6' 9""",225 lbs,JR,"Philadelphia, PA"
23,Jordan Washington,F,"6' 8""",255 lbs,JR,"New York, NY"
24,Benjamin Nwokeabia,G,"6' 5""",165 lbs,FR,"Geneva, Switzerland"
25,Aaron Rountree,F,"6' 8""",200 lbs,SR,"Wilson, NC"
32,Ryden Hines,F,"6' 10""",225 lbs,JR,"Anchorage, AK"
33,Saren Westrop,F,"6' 7""",190 lbs,FR,"Lethbridge, AB"
