number,name,position,height,weight,class,hometown
0,Julien Lewis,G,"6' 4""",195 lbs,SR,"Galveston, TX"
1,Jaron Hopkins,G,"6' 6""",205 lbs,JR,"Mesa, AZ"
3,Paul Watson,G/F,"6' 7""",210 lbs,JR,"Phoenix, AZ"
4,Karachi Edo,F,"6' 6""",230 lbs,JR,"Richardson, TX"
5,Jahmel Taylor,G,"6' 0""",175 lbs,SO,"Los Angeles, CA"
11,Grant Shell,G,"6' 3""",175 lbs,FR,"Burlington, KS"
12,Cezar Guerrero,G,"6' 1""",185 lbs,SR,"Huntington Park, CA"
13,Cullen Russo,F,"6' 9""",225 lbs,JR,"Bloomington, MN"
15,Lionel Ellison III,G,"6' 2""",200 lbs,JR,"New Orleans, LA"
20,Sam Bittner,G,"6' 6""",200 lbs,FR,"Las Vegas, NV"
21,Deshon Taylor,G,"6' 1""",175 lbs,SO,"Los Angeles, CA"
22,Ountae Campbell,G,"6' 4""",195 lbs,FR,"Inglewood, CA"
23,Marvelle Harris,G,"6' 4""",210 lbs,SR,"Rialto, CA"
24,Torren Jones,F,"6' 9""",230 lbs,JR,"Chandler, AZ"
32,Nate Grimes,F,"6' 8""",210 lbs,FR,"Las Vegas, NV"
34,Terrell Carter II,C,"6' 10""",285 lbs,SO,"Redondo Beach, CA"
