number,name,position,height,weight,class,hometown
0,Malik Nichols,G/F,"6' 6""",235 lbs,SR,"Queens, NY"
1,Juan'ya Green,G,"6' 3""",205 lbs,SR,"Philadelphia, PA"
2,Ameen Tanksley,G/F,"6' 6""",218 lbs,SR,"Philadelphia, PA"
3,Justin Wright-Foreman,G,"6' 0""",181 lbs,FR,"Laurelton, NY"
4,Desure Buie,G,"6' 0""",155 lbs,FR,"Bronx, NY"
11,Rokas Gustys,F/C,"6' 9""",259 lbs,SO,"Kaunas, Lithuania"
12,Denton Koon,F,"6' 8""",210 lbs,SR,"Liberty, MO"
14,Brian Bernardi,G,"6' 2""",200 lbs,JR,"Staten Island, NY"
20,Jamall Robinson,G/F,"6' 5""",200 lbs,JR,"Cheltenham, MD"
33,Hunter Sabety,F/C,"6' 8""",250 lbs,JR,"Oceanside, NY"
42,Ibrahim Djambo,F/C,"6' 10""",210 lbs,SR,"Bamako, Mali"
44,Andre Walker,F/C,"6' 10""",227 lbs,SO,"Gaithersburg, MD"
