number,name,position,height,weight,class,hometown
0,Simeon Carter,F,"6' 8""",215 lbs,FR,"Charlotte, NC"
1,Jameel McKay,F,"6' 9""",225 lbs,SR,"Milwaukee, WI"
2,Abdel Nader,F,"6' 6""",225 lbs,SR,"Skokie, IL"
3,Hallice Cooke,G,"6' 3""",190 lbs,SO,"Union City, NJ"
4,Wes Greder,G,"6' 5""",185 lbs,FR,"Ames, IA"
11,Monte Morris,G,"6' 3""",175 lbs,JR,"Flint, MI"
12,Nick Weiler-Babb,G,"6' 5""",205 lbs,SO,"Arlington, TX"
13,Nick Noskowiak,G,"6' 3""",193 lbs,FR,"Sun Prairie, WI"
15,Nazareth Mitrou-Long,G,"6' 4""",208 lbs,JR,"Mississauga, ON"
21,Matt Thomas,G,"6' 4""",197 lbs,JR,"Onalaska, WI"
23,Jordan Ashton,G,"6' 4""",195 lbs,JR,"Mt. Pleasant, IA"
24,Stuart Nezlek,C,"6' 10""",245 lbs,JR,"River Forest, IL"
30,Deonte Burton,G,"6' 4""",250 lbs,JR,"Milwaukee, WI"
31,Georges Niang,F,"6' 8""",230 lbs,SR,"Methuen, MA"
33,Brady Ernst,F,"6' 9""",215 lbs,FR,"Clinton, IA"
34,Georgios Tsalmpouris,F/C,"7' 1""",227 lbs,SO,"Katerini, Greece"
