number,name,position,height,weight,class,hometown
0,Maxwell Lenox,G,"6' 0""",188 lbs,SR,"Fairfax, VA"
1,Richard Brown,G,"6' 6""",214 lbs,JR,"Charlotte, NC"
2,Cayne Edwards,G,"6' 4""",220 lbs,FR,"Schertz, TX"
3,Scott Mammel,G,"5' 11""",178 lbs,JR,"San Antonio, TX"
4,Daniel Andrews,F,"6' 7""",205 lbs,FR,"Honolulu, HI"
5,Ben Mammel,G,"6' 0""",183 lbs,FR,"San Antonio, TX"
10,Kennedy Edwards,F,"6' 6""",215 lbs,JR,"Northridge, CA"
11,Dylan Cox,G,"6' 4""",191 lbs,SR,"Cedar Park, TX"
14,T.J. Parham,G,"6' 7""",205 lbs,FR,"Chicago Heights, IL"
15,Jacob Kessler,G/F,"6' 4""",190 lbs,SO,"Richmond, VA"
20,Mac Hoffman,F,"6' 8""",213 lbs,JR,"Pleasanton, CA"
21,Kyle Wilson,G/F,"6' 4""",207 lbs,SR,"Mission Viejo, CA"
24,Jason Houle,G,"6' 5""",207 lbs,FR,"Plymouth, MI"
25,Luke Morrison,F,"6' 6""",218 lbs,SO,"Charlotte, NC"
30,Jordan Fox,G,"6' 1""",184 lbs,FR,"Manchester, KY"
31,Kevin Ferguson,C,"6' 10""",200 lbs,SR,"Berkeley Heights, NJ"
32,Tanner Plomb,F,"6' 7""",204 lbs,SR,"Mukwonago, WI"
33,Larry Toomey,F,"6' 6""",209 lbs,SR,"St. Louis, MO"
34,John Miller,C,"6' 9""",225 lbs,FR,"New Albany, OH"
35,Nathan Dodge,G,"6' 2""",205 lbs,SO,"East Troy, WI"
40,Austin Williamson,F/C,"6' 8""",224 lbs,JR,"Naples, FL"
41,Kieffer Jordan,C,"6' 10""",240 lbs,JR,"Tampa, FL"
43,Travis Rollo,F/C,"6' 7""",205 lbs,SR,"Mayer, MN"
44,Mark Pollack,F,"6' 6""",218 lbs,SO,"Charlotte, NC"
45,Adam Roe,F,"6' 5""",210 lbs,FR,"Weston, MO"
51,Parker Fennema,F,"6' 6""",215 lbs,FR,"Raleigh, NC"
52,John Emezie,G/F,"6' 6""",215 lbs,FR,"Waxhaw, NC"
