number,name,position,height,weight,class,hometown
0,Danrad Knowles,F,"6' 10""",200 lbs,JR,"Houston, TX"
1,Xavier Dupree,F,"6' 9""",210 lbs,JR,"Houston, TX"
2,Rob Gray Jr.,G,"6' 2""",185 lbs,SO,"Forest City, NC"
3,Ronnie Johnson,G,"6' 0""",180 lbs,JR,"Indianapolis, IN"
4,LeRon Barnes,G,"6' 5""",195 lbs,SR,"Stonewall, LA"
5,L.J. Rose,G,"6' 3""",200 lbs,SR,"Houston, TX"
11,Chris Harris,C,"6' 10""",200 lbs,FR,"Houston, TX"
12,Wes VanBeck,G,"6' 2""",190 lbs,SO,"Houston, TX"
13,Bertrand Nkali,F,"6' 8""",225 lbs,JR,"Bertoua, Cameroon"
20,Adam Drexler,F,"6' 5""",205 lbs,JR,"Houston, TX"
21,Damyean Dotson,G,"6' 5""",210 lbs,JR,"Houston, TX"
23,Eric Weary Jr.,G,"6' 4""",210 lbs,SR,"New Orleans, LA"
24,Devonta Pollard,F,"6' 8""",200 lbs,SR,"Porterville, MS"
25,Galen Robinson Jr.,G,"6' 0""",190 lbs,FR,"Houston, TX"
33,Kyle Meyer,C,"6' 10""",225 lbs,JR,"Atlanta, GA"
