number,name,position,height,weight,class,hometown
0,Shaun Johnson,G,"5' 10""",175 lbs,SR,"Pineville, LA"
1,Jamaya Burr,G,"6' 0""",175 lbs,JR,"Ruston, LA"
2,James Harvey,G,"6' 2""",170 lbs,FR,"Amite, LA"
3,Richard Laku,F,"6' 8""",170 lbs,FR,"Dallas, TX"
5,Kevin Ross,G,"6' 3""",185 lbs,FR,"Chino Hills, CA"
10,Jarren Greenwood,G,"6' 2""",175 lbs,FR,"Houston, TX"
13,Matthew Moss,C,"6' 9""",215 lbs,SR,"Anacoco, LA"
14,Andrija Milovanovic,F,"6' 6""",215 lbs,JR,"Belgrade, Serbia"
15,Craig McFerrin,F/C,"6' 7""",250 lbs,SR,"Baton Rouge, LA"
21,Tevin Jackson,G/F,"6' 7""",210 lbs,JR,"Perth, Australia"
23,Derrell Joubert,G,"6' 1""",185 lbs,SO,"Opelousas, LA"
24,Lance Potier,G/F,"6' 6""",200 lbs,JR,"St. Martinville, LA"
30,Adrian Brown,F,"6' 7""",210 lbs,FR,"Houston, TX"
31,Stephen Ugochukwu,F,"6' 7""",220 lbs,SO,"Lewisville, TX"
44,Austin Lewis,F,"6' 8""",235 lbs,SR,"Houston, TX"
