number,name,position,height,weight,class,hometown
0,Thomas Akyazili,G,"6' 2""",180 lbs,FR,"Antwerp, Belgium"
1,Wesley Gordon,F,"6' 9""",220 lbs,JR,"Colorado Springs, CO"
2,Xavier Johnson,G/F,"6' 7""",225 lbs,SR,"Los Angeles, CA"
3,Xavier Talton,G,"6' 2""",185 lbs,SR,"Sterling, CO"
5,Eli Stalzer,G,"6' 3""",195 lbs,SR,"Brea, CA"
10,Tre'Shaun Fletcher,G/F,"6' 7""",205 lbs,JR,"Tacoma, WA"
12,Mitch Lombard,G,"6' 0""",183 lbs,FR,"Castle Pines, CO"
13,Kenan Guzonjic,F,"6' 8""",245 lbs,SO,"Sarajevo, Bosnia-Herzegovina"
14,Tory Miller,F,"6' 9""",246 lbs,SO,"Kansas City, KS"
15,Dominique Collier,G,"6' 2""",190 lbs,SO,"Denver, CO"
21,Derrick White,G,"6' 5""",193 lbs,SR,"Parker, CO"
24,George King,G,"6' 6""",220 lbs,SO,"San Antonio, TX"
31,Brett Brady,G,"6' 1""",170 lbs,SR,"Highlands Ranch, CO"
33,Josh Repine,G,"6' 3""",180 lbs,SO,"Englewood, CO"
40,Josh Scott,F,"6' 10""",245 lbs,SR,"Monument, CO"
44,Josh Fortune,G,"6' 5""",200 lbs,JR,"Hampton, VA"
