number,name,position,height,weight,class,hometown
0,Jaleen Smith,G,"6' 4""",195 lbs,JR,"Freeport, TX"
2,Andrew Dotson,G,"6' 2""",175 lbs,FR,"Arlington, TX"
3,Jacoby Armstrong,F,"6' 7""",230 lbs,JR,"Sachse, TX"
4,Keon Burns,G,"6' 4""",205 lbs,SO,"Beaverton, OR"
5,Daniel Dion,G,"6' 0""",175 lbs,JR,"Cedar Park, TX"
10,Iba Camara,F,"6' 9""",225 lbs,SO,"Dakar, Senegal"
11,Jordan Reed,G,"5' 11""",170 lbs,SO,"Lucas, TX"
12,Frank Okeke,F,"6' 6""",220 lbs,SR,"DeSoto, TX"
21,Tanner Leissner,F,"6' 7""",210 lbs,SO,"Converse, TX"
22,David Watkins,F,"6' 7""",210 lbs,FR,"Dorchester, MA"
23,Ronnel Jordan,G/F,"6' 3""",194 lbs,SR,"San Antonio, TX"
24,Pat McNamara,G,"6' 5""",190 lbs,FR,"Arlington Heights, IL"
30,Joe Bramanti,G,"6' 2""",195 lbs,JR,"Andover, MA"
