number,name,position,height,weight,class,hometown
1,Daniel Peace,G,"6' 1""",182 lbs,JR,"Decatur, GA"
2,Jeremy Hollimon,G,"6' 2""",195 lbs,JR,"Gulfport, MS"
3,Wesley Person,G,"6' 3""",180 lbs,SO,"Brantley, AL"
4,Kelton Ford,G,"6' 0""",195 lbs,JR,"Horse Cave, KY"
5,Christian Harrison,G/F,"6' 5""",180 lbs,SO,"Atlanta, GA"
11,B.J. Miller,G,"6' 0""",180 lbs,FR,"Meridian, MS"
12,Jordan Howard,G,"5' 11""",180 lbs,JR,"Monroeville, AL"
14,Jaro Moravek,F,"6' 8""",240 lbs,SO,"Handlova, Slovakia"
21,John Walton III,F,"6' 7""",220 lbs,SR,"Memphis, TN"
23,Jordon Varnado,F,"6' 6""",215 lbs,FR,"Brownsville, TN"
24,Shawn Hopkins,G/F,"6' 5""",185 lbs,FR,"Nokia, Finland"
30,Alex Hicks,F,"6' 8""",205 lbs,SO,"Seale, AL"
32,Damion Ottman,F,"6' 8""",205 lbs,FR,"Macon, GA"
33,Aaron Ariri,F/C,"6' 8""",225 lbs,SO,"Brampton, ON"
