number,name,position,height,weight,class,hometown
0,Louis Dabney,G,"6' 3""",210 lbs,SR,"New Orleans, LA"
2,Taron Oliver,F,"6' 9""",310 lbs,FR,"Oxon Hill, MD"
3,Kajon Mack,G,"6' 3""",185 lbs,JR,"Los Angeles, CA"
4,Riley Conroy,G,"5' 11""",175 lbs,FR,"New Orleans, LA"
5,Cameron Reynolds,G,"6' 7""",215 lbs,SO,"Pearland, TX"
10,Von Julien,G,"6' 1""",160 lbs,FR,"Reserve, LA"
11,Kain Harris,G,"6' 4""",210 lbs,FR,"Chicago, IL"
13,Malik Morgan,G,"6' 4""",205 lbs,JR,"River Ridge, LA"
15,Ryan Smith,C,"6' 11""",250 lbs,JR,"Wildomar, CA"
21,Dylan Osetkowski,F,"6' 8""",245 lbs,SO,"San Juan Capistrano, CA"
22,Jernard Jarreau,F,"6' 10""",235 lbs,SR,"New Orleans, LA"
23,Blake Paul,F,"6' 9""",230 lbs,FR,"New Orleans, LA"
35,Melvin Frazier,G,"6' 5""",200 lbs,FR,"Avondale, LA"
