number,name,position,height,weight,class,hometown
0,Tanner Beachnau,G,"6' 0""",180 lbs,JR,"Holt, MI"
1,Corey Redman,G,"6' 6""",185 lbs,FR,"Boyne City, MI"
2,Braylon Rayson,G,"5' 9""",190 lbs,JR,"Dallas, TX"
4,Rayshawn Simmons,G,"6' 4""",185 lbs,SR,"St. Louis, MO"
5,Janeau Joubert,G,"6' 1""",160 lbs,FR,"Belleville, MI"
10,Austin Stewart,G,"6' 6""",215 lbs,SR,"Normal, IL"
11,Milos Cabarkapa,C,"7' 0""",245 lbs,SO,"Belgrade, Yugoslavia"
12,Josh Kozinski,G,"6' 4""",185 lbs,SO,"Edwardsburg, MI"
15,Chris Fowler,G,"6' 1""",195 lbs,SR,"Detroit, MI"
21,Hunter Hale,G,"6' 2""",165 lbs,FR,"Kalamazoo, MI"
22,Tedaro France III,G,"6' 0""",170 lbs,JR,"New Haven, MI"
23,DaRohn Scott,F,"6' 9""",230 lbs,SO,"Grand Rapids, MI"
24,Luke Meyer,F,"6' 11""",225 lbs,SO,"Addison, MI"
32,Blake Hibbitts,F,"6' 7""",220 lbs,SR,"Hudsonville, MI"
34,John Simons,F,"6' 8""",220 lbs,SR,"Cadillac, MI"
35,John McCarty,F,"6' 5""",210 lbs,SO,"Lake Orion, MI"
42,Jason Boswell,G,"5' 10""",165 lbs,FR,NA
55,Cole Israelson,C,"6' 9""",250 lbs,SO,"Cass City, MI"
