number,name,position,height,weight,class,hometown
0,Mike Kobani,F,"6' 8""",265 lbs,JR,"Bodo City, Nigeria"
1,Landon Goesling,G,"6' 2""",175 lbs,SO,"Irving, TX"
2,Ronshad Shabazz,G,"6' 5""",212 lbs,FR,"Raleigh, NC"
3,Dustin Clarke,G,"6' 3""",178 lbs,SR,"Newland, NC"
4,Michael Obacha,F,"6' 8""",218 lbs,SR,"Edo State, Nigeria"
5,Griffin Kinney,F,"6' 8""",237 lbs,SO,"Delaware, OH"
10,Chris Burgess,G,"5' 8""",180 lbs,SR,"Lakeland, FL"
11,Emarius Logan,G,"6' 2""",187 lbs,FR,"Columbia, SC"
12,Craig Hinton,F,"6' 7""",200 lbs,JR,"Winston-Salem, NC"
13,Kevin Kerley,G,"5' 11""",171 lbs,FR,"Loveland, OH"
14,Bennett Holley,F,"6' 8""",220 lbs,FR,"Roanoke, VA"
15,Jake Wilson,C,"7' 1""",230 lbs,SO,"Raleigh, NC"
20,Dylan Hodson,G,"6' 3""",181 lbs,SO,"Roanoke, VA"
21,Frank Eaves,G,"6' 2""",183 lbs,SR,"Greensboro, NC"
22,Matt O'Boyle,G,"6' 5""",193 lbs,JR,"Peoria, AZ"
23,Trey Ford,G,"6' 0""",175 lbs,FR,"Mooresville, NC"
24,Jalen Sanders,G,"5' 10""",160 lbs,SO,"Charlotte, NC"
25,Jake Babic,G,"6' 5""",187 lbs,SO,"Oakville, ON"
31,Hudson Terrell,F,"6' 4""",185 lbs,FR,"Columbus, GA"
32,Tyrell Johnson,F,"6' 8""",200 lbs,FR,"Atlanta, GA"
33,John Mosser,G,"6' 5""",210 lbs,JR,"Cary, NC"
34,Jacob Lawson,F,"6' 8""",237 lbs,SR,"Reidsville, NC"
