number,name,position,height,weight,class,hometown
1,Justin James,G,"6' 7""",180 lbs,FR,"Port Saint Lucie, FL"
2,Austin Conway,G,"5' 10""",175 lbs,FR,"Aurora, CO"
3,Alexander Aka Gorski,G,"6' 5""",205 lbs,SO,"Lund, Sweden"
5,Alan Herndon,F,"6' 9""",210 lbs,SO,"Colorado Springs, CO"
11,Jeremy Lieberman,G,"6' 1""",175 lbs,SO,"Calabasas, CA"
12,Cody Kelley,G,"5' 11""",180 lbs,FR,"Gillette, WY"
13,Sam Averbuck,G,"6' 4""",185 lbs,FR,"Santa Rosa, CA"
14,Josh Adams,G,"6' 2""",190 lbs,SR,"Parker, CO"
20,Hayden Dalton,F,"6' 8""",185 lbs,SO,"Parker, CO"
21,Jonathan Barnes,F,"6' 10""",245 lbs,SO,"Parker, CO"
23,Jason McManamen,G,"6' 5""",195 lbs,JR,"Torrington, WY"
25,Morris Marshall,G,"6' 4""",180 lbs,JR,"White Springs, FL"
32,Andrew Moemeka,F,"6' 8""",210 lbs,FR,"Lake City, FL"
33,Jordan Naughton,F,"6' 10""",225 lbs,FR,"Rancho Cucamonga, CA"
55,Trey Washington III,G,"5' 11""",185 lbs,SO,"Dallas, TX"
