number,name,position,height,weight,class,hometown
0,Boo Milligan,F,"6' 6""",200 lbs,SO,"Los Angeles, CA"
1,Jordan Howard,G,"5' 11""",180 lbs,SO,"Chandler, AZ"
2,Ethan Lee,F,"6' 7""",200 lbs,JR,"Camden, AR"
3,Tyler Simmons,G,"6' 1""",175 lbs,SO,"Greenbrier, AR"
4,Albert Christensson,F/C,"6' 9""",215 lbs,SO,"Lund, Sweden"
5,Justin Foreman,F,"6' 5""",225 lbs,SR,"Bellaire, TX"
10,Mathieu Kamba,G,"6' 5""",210 lbs,SO,"Calgary, AB"
11,Jeff Lowery,G,"6' 2""",195 lbs,JR,"Phoenix, AZ"
13,Otas Iyekekpolor,F,"6' 8""",220 lbs,SO,"Edmonton, AB"
22,Tanner Schmit,F/C,"6' 8""",222 lbs,FR,"Buffalo, NY"
25,Thatch Unruh,G,"6' 5""",190 lbs,SO,"Branson, MO"
30,Mike Martin,G,"6' 0""",190 lbs,SR,"Wichita, KS"
32,Derreck Brooks,G,"6' 6""",185 lbs,SR,"Mesa, AZ"
52,Jake Zuilhof,C,"6' 9""",230 lbs,SR,"Azle, TX"
