number,name,position,height,weight,class,hometown
0,Darion Clark,F,"6' 7""",220 lbs,JR,"Conyers, GA"
2,Malik Martin,F,"6' 11""",220 lbs,SO,"Miami, FL"
3,Shaqquan Aaron,G,"6' 7""",175 lbs,SO,"Seattle, WA"
4,Chimezie Metu,F,"6' 11""",215 lbs,FR,"Lawndale, CA"
5,Katin Reinhardt,G,"6' 6""",220 lbs,JR,"Dana Point, CA"
11,Jordan McLaughlin,G,"6' 1""",170 lbs,SO,"Etiwanda, CA"
12,Julian Jacobs,G,"6' 4""",180 lbs,JR,"Las Vegas, NV"
13,Samer Dhillon,F,"6' 8""",210 lbs,JR,"Sacramento, CA"
14,Strahinja Gavrilovic,F,"6' 9""",230 lbs,SR,"Kragujevac, Serbia"
24,Malik Marquetti,G,"6' 6""",195 lbs,SO,"Compton, CA"
25,Bennie Boatwright,F,"6' 10""",220 lbs,FR,"Mission Hills, CA"
30,Elijah Stewart,G,"6' 5""",180 lbs,SO,"DeRidder, LA"
32,Nikola Jovanovic,F,"6' 11""",235 lbs,JR,"Belgrade, Serbia"
