number,name,position,height,weight,class,hometown
1,Carlbe Ervin II,G,"6' 3""",205 lbs,JR,"Oklahoma City, OK"
3,Kamau Stokes,G,"6' 0""",170 lbs,FR,"Baltimore, MD"
4,D.J. Johnson,F,"6' 9""",250 lbs,JR,"St. Louis, MO"
5,Barry Brown,G,"6' 3""",195 lbs,FR,"St. Petersburg, FL"
10,Isaiah Maurice,F,"6' 10""",225 lbs,FR,"Durham, NC"
12,Mason Schoen,G,"6' 1""",185 lbs,SO,"Overland Park, KS"
13,Zach Winter,G,"6' 3""",210 lbs,JR,"Andover, KS"
14,Justin Edwards,G,"6' 4""",200 lbs,SR,"Whitby, ON"
15,Dante Williams,F,"7' 0""",255 lbs,FR,"Arlington, TX"
21,Brandon Bolden,C,"6' 11""",215 lbs,JR,"Sumter, SC"
23,Ron Freeman,G,"6' 5""",185 lbs,FR,"Los Angeles, CA"
24,Pierson McAtee,F,"6' 6""",190 lbs,FR,"Manhattan, KS"
25,Wesley Iwundu,G,"6' 7""",210 lbs,JR,"Houston, TX"
32,Dean Wade,F,"6' 10""",225 lbs,FR,"St. John, KS"
33,Brian Rohleder,G,"6' 3""",215 lbs,SR,"Wichita, KS"
35,Austin Budke,F,"6' 6""",220 lbs,JR,"Beloit, KS"
41,Stephen Hurt,F,"6' 11""",265 lbs,SR,"Murfreesboro, TN"
