number,name,position,height,weight,class,hometown
0,Antwoine Anderson,G,"6' 1""",190 lbs,SO,"Rochester, NY"
1,Nych Smith,G,"5' 11""",160 lbs,FR,"Memphis, TN"
3,Nemanja Zarkovic,G,"6' 3""",185 lbs,SO,"Montreal, PQ"
4,Jahshire Hardnett,G,"5' 11""",170 lbs,FR,"Gulfport, MS"
5,Thomas Sanchez,G,"5' 9""",150 lbs,SO,"Maspeth, NY"
10,Jon Severe,G,"6' 2""",185 lbs,JR,"Brooklyn, NY"
12,Joseph Chartouny,G,"6' 3""",205 lbs,FR,"Saint-Hubert, PQ"
13,Matt Massimino,G,"5' 11""",155 lbs,JR,"New Hope, PA"
21,Jesse Bunting,F,"6' 8""",210 lbs,FR,"Plymouth, MA"
23,Mandell Thomas,G,"6' 2""",185 lbs,SR,"Rochester, NY"
24,Brenton Petty,G,"5' 8""",145 lbs,FR,"Washington, DC"
25,Dekeba Battee-Aston,F,"6' 9""",255 lbs,SO,"Cairns, Australia"
30,Ryan Rhoomes,F,"6' 8""",235 lbs,SR,"South Jamaica, NY"
33,David Pekarek,F,"6' 7""",210 lbs,FR,"Prague, Czech Republic"
40,Chris Downing,F,"6' 8""",235 lbs,FR,"Orangeburg, NY"
42,Ryan Canty,C,"6' 9""",240 lbs,SR,"Danvers, MA"
43,Christian Sengfelder,F,"6' 7""",238 lbs,SO,"Leverkusen, Germany"
