number,name,position,height,weight,class,hometown
0,Quincy Tillinghast,G,"6' 0""",175 lbs,SO,"Cincinnati, OH"
1,DeAndre Haywood,G,"6' 2""",200 lbs,JR,"Paterson, NJ"
2,Larry Haley,G,"6' 3""",190 lbs,SR,"Largo, MD"
3,Scott Sill,F,"6' 9""",215 lbs,JR,"Windsor, CT"
4,Cahli Thomas,G,"6' 1""",180 lbs,JR,"Washington, DC"
5,Malik Carter,G,"6' 2""",180 lbs,SO,"Philadelphia, PA"
10,Kavon Waller,F,"6' 5""",210 lbs,SO,"Chester, VA"
11,Devin Morgan Jr.,G,"5' 10""",180 lbs,FR,"Chester, VA"
12,Joseph Lewis,F/C,"6' 9""",225 lbs,JR,"Detroit, MI"
13,Mahir Johnson,G,"6' 2""",185 lbs,FR,"Chester, PA"
15,Jamelle Christian,G,"6' 1""",190 lbs,FR,"Washington, DC"
20,Mrdjan Gasevic,F/C,"6' 8""",235 lbs,JR,"Mladenovac, Serbia"
21,Dana Raysor,G/F,"6' 5""",200 lbs,SO,"Willingboro, NJ"
22,Aric Dickerson,G/F,"6' 6""",200 lbs,SR,"Chicago, IL"
23,Jason Owens,F,"6' 6""",230 lbs,SR,"Seaford, DE"
24,Artem Tavakalyan,F,"6' 6""",210 lbs,SO,"Moscow, Russia"
35,Todd Hughes,G,"6' 4""",210 lbs,SO,"Smyrna, DE"
44,DeVaughn Mallory,F,"6' 7""",200 lbs,FR,"Dover, DE"
55,Demola Onifade,C,"6' 9""",245 lbs,FR,"Lagos, Nigeria"
