number,name,position,height,weight,class,hometown
0,Maleke Haynes,G,"5' 10""",160 lbs,SO,"Reseda, CA"
2,T.J. Wallace,G,"6' 3""",215 lbs,JR,"Stockton, CA"
3,Alec Kobre,G,"6' 2""",185 lbs,SR,"Santa Rosa, CA"
4,Tonko Vuko,F,"6' 8""",230 lbs,JR,"Split, Croatia"
5,Anthony Townes,F,"6' 6""",215 lbs,FR,"Modesto, CA"
10,Rolaun Dunham,G,"6' 1""",170 lbs,SO,"Riverbank, CA"
11,Jack Williams,F,"6' 8""",220 lbs,SO,"Valencia, CA"
12,Eric Thompson,F,"6' 8""",240 lbs,SR,"Detroit, MI"
14,Max Tinsley,G,"6' 2""",170 lbs,FR,"Porter Ranch, CA"
15,D.J. Ursery,G/F,"6' 4""",195 lbs,SO,"Los Angeles, CA"
20,Jason Braden,G,"6' 0""",160 lbs,FR,"Antioch, CA"
21,Jacob Lampkin,F,"6' 9""",235 lbs,SO,"Bellevue, WA"
22,Ray Bowles,G/F,"6' 5""",215 lbs,SO,"Modesto, CA"
24,David Taylor,G,"6' 3""",190 lbs,JR,"Eckersdorf, Germany"
33,Ilias Theodorou,F,"6' 7""",215 lbs,SO,"Athens, Greece"
35,Sami Eleraky,C,"7' 0""",260 lbs,JR,"Aalborg, Denmark"
