number,name,position,height,weight,class,hometown
0,Khaliq Ghani,G,"6' 5""",205 lbs,SR,"Inglewood, CA"
1,Anthony Dallier,G,"6' 6""",210 lbs,JR,"Wexford, PA"
3,Alex Copeland,G,"6' 3""",170 lbs,FR,"Los Angeles, CA"
4,Jack Montague,G,"6' 0""",170 lbs,SR,"Brentwood, TN"
5,Eric Anderson,G/F,"6' 7""",215 lbs,SO,"West Chester, PA"
11,Makai Mason,G,"6' 1""",185 lbs,SO,"Greenfield, MA"
13,Trey Phills,G,"6' 2""",185 lbs,FR,"Charlotte, NC"
20,Matt Greene,F,"6' 7""",205 lbs,FR,"New York, NY"
21,Nick Victor,G,"6' 5""",205 lbs,SR,"Dallas, TX"
22,Justin Sears,F,"6' 8""",205 lbs,SR,"Plainfield, NJ"
23,Landon Russell,G,"6' 2""",180 lbs,SO,"Fort Worth, TX"
25,AJ Edwards,G,"6' 5""",205 lbs,JR,"Seattle, WA"
32,Blake Reynolds,F,"6' 7""",220 lbs,FR,"Jackson, MO"
34,Thomas Ryan,G,"6' 4""",190 lbs,FR,"New York, NY"
35,Brandon Sherrod,F,"6' 6""",240 lbs,SR,"Bridgeport, CT"
42,Eli Lininger,F,"6' 6""",200 lbs,FR,"Eugene, OR"
44,Sam Downey,F,"6' 9""",225 lbs,JR,"Lake Forest, IL"
50,Sem Kroon,F,"6' 10""",240 lbs,SO,"Riverside, CA"
