number,name,position,height,weight,class,hometown
0,Brandon Kamga,G,"6' 5""",217 lbs,FR,"Reston, VA"
3,Jimmy Marshall,G/F,"6' 7""",195 lbs,JR,"Richmond, VA"
4,David Walker,G,"6' 6""",196 lbs,SR,"Stow, OH"
10,T.J. Williams,G,"6' 3""",201 lbs,JR,"Pflugerville, TX"
11,Jeremy Miller,F,"6' 10""",232 lbs,FR,"Milton, MA"
12,Quincy Ford,G/F,"6' 8""",225 lbs,SR,"St. Petersburg, FL"
15,Caleb Donnelly,G,"6' 1""",181 lbs,SR,"Hudson, NH"
20,Devon Begley,G,"6' 4""",186 lbs,SO,"Pearland, TX"
21,Sajon Ford,F,"6' 11""",215 lbs,FR,"St. Petersburg, FL"
22,Donnell Gresham Jr.,G,"6' 1""",195 lbs,FR,"Maplewood, MN"
30,Anthony Green,C,"6' 10""",270 lbs,FR,"Quincy, MA"
33,Zach Stahl,G/F,"6' 5""",215 lbs,SR,"Chanhassen, MN"
34,Kwesi Abakah,F,"6' 8""",225 lbs,JR,"Suwanee, GA"
