number,name,position,height,weight,class,hometown
0,Ike Nwamu,G,"6' 5""",210 lbs,SR,"Greensboro, NC"
1,Derrick Jones Jr.,F,"6' 7""",190 lbs,FR,"Chester, PA"
2,Jerome Seagears,G,"6' 1""",180 lbs,SR,"Silver Spring, MD"
3,Jordan Cornish,G,"6' 6""",215 lbs,SO,"New Orleans, LA"
5,Barry Cheaney,G,"6' 1""",165 lbs,JR,"Corona, CA"
10,Daquan Cook,G,"6' 2""",170 lbs,JR,"Baltimore, MD"
11,Goodluck Okonoboh,F/C,"6' 10""",225 lbs,SO,"Boston, MA"
12,Tyrell Green,F,"6' 7""",225 lbs,JR,"Toronto, ON"
13,Ben Carter,F,"6' 9""",225 lbs,JR,"Las Vegas, NV"
14,Alex Perez,G,"6' 4""",180 lbs,SR,"San Diego, CA"
15,Dwayne Morgan,F,"6' 8""",205 lbs,SO,"Baltimore, MD"
20,Austin Starr,G,"6' 3""",185 lbs,FR,"Las Vegas, NV"
22,Patrick McCaw,G,"6' 7""",185 lbs,SO,"St. Louis, MO"
24,Jalen Poyser,G,"6' 4""",180 lbs,FR,"Malton, ON"
33,Stephen Zimmerman Jr.,F,"7' 0""",240 lbs,FR,"Las Vegas, NV"
34,Chris Obekpa,F/C,"6' 10""",225 lbs,SR,"Makurdi, Nigeria"
