number,name,position,height,weight,class,hometown
0,Kyre' Hamer,G,"6' 2""",190 lbs,JR,"Stone Mountain, GA"
1,Chris Clemons,G,"5' 9""",180 lbs,FR,"Raleigh, NC"
2,Tony Allen,G,"6' 3""",180 lbs,FR,"Converse, TX"
3,Casey Perrin,G,"5' 9""",170 lbs,SR,"Scottsdale, AZ"
4,Khadre Lane,F,"6' 5""",200 lbs,FR,"Lawrence, KS"
5,Rod Days,F,"6' 6""",230 lbs,SR,"Miami Gardens, FL"
10,Nick Parker,G,"6' 3""",185 lbs,SO,"Dunn, NC"
11,Josh Crumpler,G,"5' 9""",165 lbs,JR,"Fuquay-Varina, NC"
12,Jon Ander Cuadra,F,"6' 8""",210 lbs,FR,"Vitoria-Gasteiz, Spain"
13,Quinton Ray,G,"6' 0""",195 lbs,JR,"Angier, NC"
15,Curtis Phillips,F,"6' 5""",185 lbs,SO,"Memphis, TN"
22,D.J. Mason,C,"6' 6""",220 lbs,SR,"Clarkton, NC"
23,Jacob Talbert,G,"6' 0""",195 lbs,JR,"Southern Pines, NC"
25,Andrew Eudy,F,"6' 7""",195 lbs,FR,"Lebanon, PA"
32,Shane Whitfield,F,"6' 7""",210 lbs,SO,"Raleigh, NC"
33,Troy Harper,G,"6' 1""",175 lbs,SO,"Philadelphia, PA"
