number,name,position,height,weight,class,hometown
0,Anthony Fields,G,"6' 0""",160 lbs,SR,"Detroit, MI"
1,Caleb Homesley,G,"6' 4""",175 lbs,FR,"Indian Trail, NC"
2,A.C. Reid,G/F,"6' 5""",190 lbs,SO,"Spring Branch, TX"
3,Calvin Hoffman,G,"6' 0""",165 lbs,SO,"Anchorage, AK"
4,Hansel Atencia,G,"5' 10""",155 lbs,FR,"Bucaramanga, Colombia"
5,Ryan Kemrite,G/F,"6' 4""",200 lbs,SO,"Conroe, TX"
12,Sam Worman,G,"6' 3""",185 lbs,FR,"Leesburg, VA"
13,Lovell Cabbil,G,"6' 3""",155 lbs,FR,"Arlington, TX"
14,Theo Johnson,G/F,"6' 7""",205 lbs,SR,"Sacramento, CA"
15,Evan Maxwell,C,"6' 10""",245 lbs,SO,"Clarks Summit, PA"
22,John Dawson,G,"6' 2""",205 lbs,JR,"Clovis, NM"
24,Ezra Talbert,F,"6' 8""",190 lbs,FR,"Olathe, KS"
44,Ryan Hiepler,G,"6' 0""",180 lbs,FR,"Camarillo, CA"
