number,name,position,height,weight,class,hometown
0,Jordan Allen,F,"6' 6""",210 lbs,SR,"Bayshore, NY"
1,Cane Broome,G,"6' 0""",160 lbs,SO,"East Hartford, CT"
3,Cole Walton,C,"6' 11""",240 lbs,JR,"Bellevue, WA"
5,De'von Barnett,F,"6' 5""",195 lbs,JR,"Waldorf, MD"
11,Quincy McKnight,G,"6' 3""",180 lbs,FR,"Bridgeport, CT"
13,Cavan LaRose,F,"6' 3""",185 lbs,JR,"Ogdensburg, NY"
14,Chris Robinson,G,"6' 3""",153 lbs,SO,"Bronx, NY"
15,Jermaine Ukaegbu,F,"6' 5""",190 lbs,FR,"Springbrook, MD"
22,Sean Hoehn,G,"6' 2""",182 lbs,FR,"Morristown, NJ"
30,Eyimofe Edukugho,F,"6' 5""",215 lbs,SR,"Warri Delta State, Nigeria"
31,Mario Matasovic,F,"6' 8""",215 lbs,JR,"Gornja Vrba, Croatia"
32,Travis Berry,G,"6' 4""",188 lbs,JR,"Elmont, NY"
33,Filip Nowicki,C,"6' 10""",260 lbs,SO,"Wloclawek, Poland"
34,Tevin Falzon,F,"6' 7""",215 lbs,SR,"Newton, MA"
44,Matej Buovac,F,"6' 7""",210 lbs,JR,"Zagreb, Croatia"
