number,name,position,height,weight,class,hometown
0,Devontae Morgan,G,"6' 3""",190 lbs,JR,"Tampa, FL"
1,Shakir Brown,G/F,"6' 6""",220 lbs,JR,"Baltimore, MD"
2,Ron Curry,G,"6' 3""",200 lbs,SR,"Pennsauken, NJ"
3,Winston Grays III,G,"6' 2""",175 lbs,SR,"Cleveland, OH"
4,Joey McLean,G,"6' 0""",160 lbs,SO,"Greensboro, NC"
10,Jackson Kent,G,"6' 7""",200 lbs,JR,"High Point, NC"
12,Paulius Satkus,F,"6' 8""",230 lbs,JR,"Raudondvaris, Lithuania"
13,Tom Vodanovich,F,"6' 7""",215 lbs,JR,"Wellington, New Zealand"
21,Dimitrije Cabarkapa,F,"6' 10""",240 lbs,JR,"Novi Sad, Serbia"
23,Ramone Snowden,F,"6' 6""",225 lbs,JR,"Virginia Beach, VA"
31,Matt Risse,G,"6' 5""",205 lbs,FR,"Barrington, NJ"
35,Kevin Kangni,G,"6' 2""",190 lbs,FR,"Amelia Court House, VA"
40,Yohanny Dalembert,F,"6' 8""",230 lbs,JR,"Port-au-Prince, Haiti"
55,Ivan Lukic,F,"6' 9""",225 lbs,JR,"Loznica, Serbia"
