number,name,position,height,weight,class,hometown
1,Robin Thompson,F,"6' 6""",220 lbs,FR,"St. Louis, MO"
2,Austin Ruder,G,"6' 3""",202 lbs,JR,"Nixa, MO"
3,Loomis Gerring,F,"6' 6""",206 lbs,SR,"Grandview, MO"
4,Dequon Miller,G,"5' 10""",171 lbs,JR,"Charleston, WV"
5,Obediah Church,F,"6' 7""",211 lbs,FR,"Springfield, IL"
11,Jarred Dixon,G,"6' 2""",164 lbs,FR,"Kansas City, MO"
13,Reggie Williams,F,"6' 5""",182 lbs,JR,"Detroit, MI"
20,Ryan Kreklow,G,"6' 4""",176 lbs,FR,"Columbia, MO"
23,Dorrian Williams,G,"6' 3""",185 lbs,SR,"Oklahoma City, OK"
24,Shawn Roundtree,G,"6' 0""",186 lbs,SO,"Edwardsville, IL"
25,Jordan Martin,F,"6' 8""",240 lbs,JR,"St. Louis, MO"
30,Camyn Boone,F,"6' 6""",238 lbs,SR,"Seattle, WA"
33,Chris Kendrix,G/F,"6' 5""",182 lbs,SO,"Willard, MO"
50,Tyler McCullough,C,"6' 11""",250 lbs,JR,"Fayetteville, AR"
