number,name,position,height,weight,class,hometown
0,Jaylin Stewart,F,"6' 7""",210 lbs,FR,"Tallahassee, FL"
1,Tony Anderson,F,"6' 9""",230 lbs,FR,"Columbus, OH"
2,Isiah Jones,G,"6' 4""",193 lbs,SR,"Pulaski, IL"
3,Eric McGill,G,"6' 2""",170 lbs,FR,"Memphis, TN"
4,Antonius Cleveland,G,"6' 6""",188 lbs,JR,"Memphis, TN"
5,Joel Angus III,F,"6' 7""",215 lbs,JR,"New York, NY"
10,Robby Dosier,G,"6' 3""",170 lbs,FR,"Carbondale, IL"
11,Marcus Wallace,G,"6' 1""",175 lbs,SO,"Little Rock, AR"
12,Jamaal Calvin,G,"6' 1""",181 lbs,JR,"Chattanooga, TN"
13,Trey Kellum,F,"6' 7""",215 lbs,JR,"Peoria, IL"
15,Clyde Santee,G,"6' 7""",215 lbs,JR,"Houston, TX"
21,Kyle Gullett,F,"6' 6""",205 lbs,FR,"Paintsville, KY"
23,Xavion Dillon,F,"6' 7""",220 lbs,JR,"Tylertown, MS"
25,Ladarius Coleman,G/F,"6' 5""",200 lbs,SO,"Memphis, TN"
33,J.T. Jones,G,"6' 3""",200 lbs,SO,"Sikeston, MO"
