number,name,position,height,weight,class,hometown
1,Stephan Jiggetts,G,"6' 1""",205 lbs,SO,"Forestville, MD"
2,Darian Anderson,G,"6' 1""",170 lbs,SO,"Washington, DC"
3,DaRon Curry,G,"6' 0""",170 lbs,FR,"Deptford, NJ"
5,Earl Potts Jr.,G/F,"6' 6""",200 lbs,SO,"Severn, MD"
13,Tyrone O'Garro,F,"6' 6""",210 lbs,JR,"Newark, NJ"
15,Marques Townes,G,"6' 4""",210 lbs,SO,"Edison, NJ"
20,Dondre Rhoden,F,"6' 6""",230 lbs,FR,"Ridgefield Park, NJ"
21,Myles Mann,F,"6' 6""",250 lbs,JR,"Atlanta, GA"
22,Darnell Edge,G,"6' 1""",175 lbs,FR,"Saugerties, NY"
23,Ghassan Nehme,G,"6' 3""",175 lbs,FR,"Colorado Springs, CO"
24,Mike Schroback,G,"5' 10""",175 lbs,SO,"Hasbrouck Heights, NJ"
34,Mike Holloway,F,"6' 7""",245 lbs,FR,"Hasbrouck Heights, NJ"
35,Malik Miller,C,"6' 9""",215 lbs,FR,"Troy, NY"
