number,name,position,height,weight,class,hometown
0,Zach Green,G,"6' 4""",195 lbs,SO,"Gilbert, AZ"
1,Stephan Holm,G,"6' 3""",175 lbs,JR,"Riverton, UT"
3,Tyler Hall,G,"6' 4""",175 lbs,FR,"Rock Island, IL"
4,Sam Neumann,F,"6' 7""",200 lbs,FR,"St. Paul, MN"
10,Nahjee Matlock,G,"5' 11""",185 lbs,JR,"Las Vegas, NV"
11,Tyson Kanseyo,F,"6' 8""",220 lbs,SO,"Malden, Netherlands"
13,Sarp Gobeloglu,F,"6' 10""",205 lbs,JR,"Ankara, Turkey"
15,Mandrell Worthy,G,"6' 2""",180 lbs,FR,"Federal Way, WA"
22,Marcus Colbert,G,"5' 11""",180 lbs,SR,"Post Falls, ID"
24,Quinton Everett,G,"6' 3""",195 lbs,JR,"Lakeland, FL"
25,Shy Blake,C,"6' 7""",225 lbs,JR,"Wilmington, DE"
30,Cooper Olson,G,"6' 1""",170 lbs,FR,"Westby, MT"
33,Quinn Price,F,"6' 9""",205 lbs,SO,"Casa Grande, AZ"
34,Danny Robison,F,"6' 8""",225 lbs,SR,"Billings, MT"
