number,name,position,height,weight,class,hometown
0,Marcellous Bell,G,"5' 11""",170 lbs,SR,"Hyattsville, MD"
1,Cartree Pettis,G,"6' 2""",180 lbs,JR,"Oveido, FL"
2,Shea Jones,G,"6' 1""",175 lbs,JR,"Weston, FL"
5,Darius Dawkins,G/F,"6' 7""",200 lbs,JR,"McLeansville, NC"
10,Darien Fernandez,G,"5' 8""",185 lbs,JR,"Wareham, MA"
11,Omar El Manasterly,F,"6' 6""",220 lbs,JR,"Sugar Land, TX"
13,Marcel White,G/F,"6' 6""",220 lbs,JR,"Lake Wales, FL"
14,Josh Adeyeye,F,"6' 5""",220 lbs,SR,"Fayetteville, NC"
15,J.R. Holder,F,"6' 7""",180 lbs,JR,"Atlanta, GA"
22,Andris Misters,G,"6' 5""",200 lbs,SR,"Jelgava, Latvia"
23,Daniel Terpin,G,"6' 1""",175 lbs,FR,"Pittsburgh, PA"
25,Antwon Clayton,G/F,"6' 6""",200 lbs,SO,"Eustis, FL"
33,Cody Helgeland,F,"6' 8""",185 lbs,JR,"Toccoa, GA"
34,Demontrez Austin,F,"6' 7""",210 lbs,JR,"Guyton, GA"
55,Kori Babineaux,G,"6' 4""",205 lbs,SR,"Folsom, CA"
NA,Devin Harris,G,"6' 4""",200 lbs,JR,"Tampa, FL"
