number,name,position,height,weight,class,hometown
0,Damian Goodwin,F,"6' 7""",195 lbs,JR,"Atlanta, GA"
1,Mike Cunningham,G,"6' 1""",190 lbs,SO,"Washington, DC"
2,Marvin Smith,F,"6' 6""",210 lbs,SR,"Memphis, TN"
3,Jure Span,G,"6' 4""",165 lbs,FR,"Litija, Slovenia"
4,Ramel Thompkins,F,"6' 6""",195 lbs,SO,"Vidalia, GA"
5,Tanner Castora,G,"6' 2""",180 lbs,FR,"Strongsville, OH"
10,Josh Cuthbertson,F,"6' 5""",185 lbs,JR,"New Bern, NC"
11,Deion Holmes,G,"6' 3""",180 lbs,FR,"Chesnee, SC"
13,Carson Smith,F,"6' 6""",200 lbs,JR,"Fort Mill, SC"
14,Tristan Thomas,G,"6' 3""",190 lbs,JR,"Bangor, ME"
15,Philip Whittington,F,"6' 8""",202 lbs,FR,"Columbus, GA"
21,Blake Edwards,G,"6' 0""",175 lbs,FR,"Chapin, SC"
24,Malik Moore,F,"6' 6""",188 lbs,FR,"Asheville, NC"
33,Jacob Schulte,F,"6' 6""",222 lbs,SO,"Newport, KY"
44,Michael Buchanan,C,"6' 11""",250 lbs,JR,"Las Vegas, NV"
