player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
R. Woods,F,21,3,8,0,0,0,0,2,5,7,1,1,1,2,4,6,TRUE,2005-02-02,Nicholls,A
J. EdwardsJ,F,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,TRUE,2005-02-02,Nicholls,A
J. WalkerJ,C,14,2,2,0,0,0,0,0,2,2,0,0,2,1,1,4,TRUE,2005-02-02,Nicholls,A
L. Harden,C,18,4,7,0,0,0,0,2,3,5,0,1,0,1,1,8,TRUE,2005-02-02,Nicholls,A
N. Lofton,C,19,5,7,0,0,1,2,3,4,7,2,3,3,2,2,11,TRUE,2005-02-02,Nicholls,A
N. Berry,G,17,0,3,0,3,0,0,0,0,0,0,0,0,1,0,0,FALSE,2005-02-02,Nicholls,A
D. Gadsden,G,2,1,2,0,1,0,0,0,0,0,0,0,0,1,0,2,FALSE,2005-02-02,Nicholls,A
M. Cyprien,G,9,0,0,0,0,1,2,1,0,1,1,0,0,0,0,1,FALSE,2005-02-02,Nicholls,A
T. Bryant,G,26,4,8,0,1,0,0,0,1,1,2,3,0,1,1,8,FALSE,2005-02-02,Nicholls,A
J. Patton,G,25,5,12,3,8,1,1,0,3,3,2,1,0,2,2,14,FALSE,2005-02-02,Nicholls,A
S. Roniger,G,14,0,1,0,1,0,0,0,0,0,1,0,0,1,3,0,FALSE,2005-02-02,Nicholls,A
T. Woods,G,3,0,1,0,1,0,0,0,2,2,0,0,0,0,0,0,FALSE,2005-02-02,Nicholls,A
C. Lee,G,22,3,8,0,3,0,0,1,2,3,1,1,0,3,3,6,FALSE,2005-02-02,Nicholls,A
TEAM,NA,NA,27,60,3,19,3,5,10,24,34,10,10,6,15,18,60,FALSE,2005-02-02,Nicholls,A
