player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
T. Dawson,F,34,6,15,0,3,2,4,1,3,4,3,1,1,2,1,14,TRUE,2017-12-03,Montana,A
Z. Lake,F,22,1,3,0,0,4,8,4,1,5,0,0,0,0,3,6,TRUE,2017-12-03,Montana,A
M. Warren,G,27,5,8,1,2,3,3,0,2,2,1,2,0,3,1,14,TRUE,2017-12-03,Montana,A
T. Gomez,G,30,1,4,1,2,3,4,0,2,2,0,0,0,5,4,6,TRUE,2017-12-03,Montana,A
L. Shreiner,G,34,5,10,1,3,1,2,0,3,3,3,1,0,3,3,12,TRUE,2017-12-03,Montana,A
R. Theus Jr.,F,19,2,5,0,0,0,1,1,1,2,1,0,1,2,2,4,FALSE,2017-12-03,Montana,A
A. Swan,F,10,1,2,0,0,0,0,0,1,1,1,0,1,0,1,2,FALSE,2017-12-03,Montana,A
M. Kaba-Camara,C,13,2,2,0,0,0,0,0,2,2,0,0,0,0,5,4,FALSE,2017-12-03,Montana,A
A. Sokol,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2017-12-03,Montana,A
C. Brown,G,3,1,2,1,2,0,0,0,0,0,0,0,0,0,0,3,FALSE,2017-12-03,Montana,A
J. Guevara,G,7,1,1,0,0,1,1,0,1,1,2,0,0,0,0,3,FALSE,2017-12-03,Montana,A
TEAM,NA,NA,25,52,4,12,14,23,8,19,27,11,4,3,16,20,68,FALSE,2017-12-03,Montana,A
