player_id,player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4703266,N. McMullen,F,24,3,5,0,0,0,0,2,6,8,0,0,1,0,1,6,UNC Asheville,Charleston Southern,FALSE,TRUE,2023-01-18,A
4431793,D. Pember,F,36,6,15,0,3,8,10,3,5,8,5,0,1,3,3,20,UNC Asheville,Charleston Southern,FALSE,TRUE,2023-01-18,A
4592954,C. Burgess,G,28,6,10,0,1,2,2,1,3,4,4,1,0,3,1,14,UNC Asheville,Charleston Southern,FALSE,TRUE,2023-01-18,A
4432931,F. Abee,G,32,2,5,2,3,0,0,1,1,2,2,1,0,1,3,6,UNC Asheville,Charleston Southern,FALSE,TRUE,2023-01-18,A
4279052,T. Jones,G,36,6,12,5,8,0,0,0,2,2,0,1,1,0,3,17,UNC Asheville,Charleston Southern,FALSE,TRUE,2023-01-18,A
4593732,A. Sylla,F,7,0,1,0,0,0,0,2,1,3,0,0,0,0,1,0,UNC Asheville,Charleston Southern,FALSE,FALSE,2023-01-18,A
4592754,J. Battle,F,14,0,2,0,0,0,0,1,1,2,2,1,2,1,0,0,UNC Asheville,Charleston Southern,FALSE,FALSE,2023-01-18,A
4592753,T. Stephney,G,10,1,1,1,1,0,0,0,1,1,0,0,0,0,2,3,UNC Asheville,Charleston Southern,FALSE,FALSE,2023-01-18,A
4398351,A. Caldwell,G,13,2,5,0,3,3,5,1,0,1,1,0,0,4,1,7,UNC Asheville,Charleston Southern,FALSE,FALSE,2023-01-18,A
NA,TEAM,NA,NA,26,56,8,19,13,17,12,24,36,14,4,5,12,15,73,UNC Asheville,Charleston Southern,FALSE,FALSE,2023-01-18,A
