player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
M. Humphrey,F,40,1,7,1,4,3,4,2,13,15,4,0,1,3,2,6,TRUE,2006-02-15,SMU,A
M. Wooldridge,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,2006-02-15,SMU,A
T. AikensT,F,7,0,1,0,0,1,2,1,1,2,0,1,0,1,4,1,TRUE,2006-02-15,SMU,A
L. CarterL,C,11,0,2,0,0,0,2,2,0,2,0,0,0,3,2,0,TRUE,2006-02-15,SMU,A
M. PattonM,C,41,13,17,3,4,7,8,7,6,13,0,1,0,5,4,36,TRUE,2006-02-15,SMU,A
J. Bro-GrebeJ,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2006-02-15,SMU,A
T. Whitted,G,35,3,8,3,8,0,0,1,4,5,2,3,0,3,2,9,FALSE,2006-02-15,SMU,A
A. Zimmerman,G,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2006-02-15,SMU,A
R. Lamb,G,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,2006-02-15,SMU,A
J. Miles,G,26,4,9,2,5,2,2,0,1,1,3,1,0,3,3,12,FALSE,2006-02-15,SMU,A
C. Ross,G,38,4,7,0,0,1,4,1,5,6,3,1,0,4,3,9,FALSE,2006-02-15,SMU,A
M. Dorris,G,18,1,2,0,0,0,0,0,1,1,1,1,0,0,1,2,FALSE,2006-02-15,SMU,A
TEAM,NA,NA,26,54,9,21,14,22,14,32,46,13,8,1,23,22,75,FALSE,2006-02-15,SMU,A
