player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
M. Patterson,F,15,3,6,0,0,5,7,2,2,4,0,0,0,2,2,11,TRUE,2021-01-30,Eastern Illinois,H
E. Reed Jr.,G,19,1,3,1,2,0,0,1,2,3,0,0,0,1,3,3,TRUE,2021-01-30,Eastern Illinois,H
D. Nicholas,G,27,3,5,0,1,4,4,1,7,8,5,0,0,1,0,10,TRUE,2021-01-30,Eastern Illinois,H
C. Harris,G,25,5,7,1,2,0,0,0,4,4,5,5,0,2,2,11,TRUE,2021-01-30,Eastern Illinois,H
N. Akenten,G,27,5,10,3,7,0,0,1,4,5,2,5,0,3,1,13,TRUE,2021-01-30,Eastern Illinois,H
D. Agnew,F,10,1,3,0,0,4,4,2,0,2,0,0,0,2,3,6,FALSE,2021-01-30,Eastern Illinois,H
E. Morrison,F,5,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,FALSE,2021-01-30,Eastern Illinois,H
N. Johnson,C,14,3,3,0,0,1,2,0,3,3,0,1,0,1,1,7,FALSE,2021-01-30,Eastern Illinois,H
D. Branson,G,22,3,4,1,2,0,0,2,3,5,1,0,0,2,1,7,FALSE,2021-01-30,Eastern Illinois,H
P. Long,G,5,0,1,0,0,0,0,2,2,4,1,0,0,0,0,0,FALSE,2021-01-30,Eastern Illinois,H
N. Russell,G,15,1,3,0,0,0,0,2,3,5,0,0,0,1,2,2,FALSE,2021-01-30,Eastern Illinois,H
J. Love,G,16,2,8,0,2,1,3,2,4,6,3,0,0,0,0,5,FALSE,2021-01-30,Eastern Illinois,H
TEAM,NA,NA,27,57,6,18,15,20,16,34,50,17,11,0,15,15,75,FALSE,2021-01-30,Eastern Illinois,H
