player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
M. Wagner,F,25,6,12,3,7,0,0,2,2,4,1,1,1,4,4,15,TRUE,2018-01-25,Purdue,A
I. Livers,F,32,1,3,1,2,0,0,1,3,4,0,0,1,0,2,3,TRUE,2018-01-25,Purdue,A
C. Matthews,G,33,4,7,0,0,2,2,1,3,4,6,0,1,3,3,10,TRUE,2018-01-25,Purdue,A
Z. Simpson,G,37,7,13,1,2,1,3,0,3,3,5,2,0,1,3,16,TRUE,2018-01-25,Purdue,A
M. Abdur-Rahkman,G,37,10,15,6,9,0,2,0,3,3,1,1,0,0,2,26,TRUE,2018-01-25,Purdue,A
J. Teske,C,14,3,3,0,0,2,2,3,0,3,1,0,0,0,1,8,FALSE,2018-01-25,Purdue,A
J. Poole,G,11,2,3,1,2,0,0,0,0,0,0,1,0,0,2,5,FALSE,2018-01-25,Purdue,A
J. Simmons,G,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,FALSE,2018-01-25,Purdue,A
D. Robinson,G,8,2,2,1,1,0,0,0,0,0,0,0,0,0,2,5,FALSE,2018-01-25,Purdue,A
TEAM,NA,NA,35,58,13,23,5,9,9,16,25,14,5,3,11,20,88,FALSE,2018-01-25,Purdue,A
